"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Moldova","MDA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","5.8","5.8","5.3","5.8","5.9","5.7","5","6.3","5.6","5.8","4.4","5.9","5.2","4.7","5.4","4.7","4","3.8","4.1","",
"Madagascar","MDG","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.4","3.5","3.6","3.6","3.5","3.5","3.4","3.4","3.4","3.5","3.5","3.4","3.4","3.4","3.4","3.4","3.4","3.3","3.4","",
"Maldives","MDV","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6","1.4","1.3","1.1","1.1","1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","",
"Middle East & North Africa","MEA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81814235655784","3.76314027024653","3.68808670232586","3.53577840196569","3.448479649392","3.34178446836071","3.21046094935636","3.20697008002264","3.1194340572863","3.0793008992131","3.0810089716431","3.04881759401752","3.01482316615971","2.8931391739009","2.79961310014686","2.71586131147348","2.63258905080798","2.56125314794751","2.52923494550153","2.46983642648915","",
"Mexico","MEX","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.4","1.3","1.4","1.3","1.4","1.3","1.5","1.7","1.8","1.7","2","1.9","2","2.3","2.3","2.1","2.2","2.2","2.2","",
"Marshall Islands","MHL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0270413656274","9.32494716821303","8.74623198385164","8.56972394876436","8.5371245424008","8.4509581484373","8.10625046516414","7.72836438272802","7.48636996062248","7.27239288508921","7.19219988585467","6.93439113921825","6.55964835527238","6.31411907043918","6.02293497908054","5.87342653754021","5.75065925847799","5.67877894908361","5.76325658016289","5.72119460229603","",
"North Macedonia","MKD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","4.9","5.8","5.2","6.9","4.8","4.9","5.3","5.2","4.8","4","3.7","6","3.9","4.7","4.7","4.7","4.8","4.8","4.8","",
"Mali","MLI","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","4","3.9","3.7","3.7","3.7","3.6","3.5","3.6","3.5","3.4","3.3","3.4","3.4","3.3","3.2","3.2","3","3","2.9","",
"Malta","MLT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","4.5","3.3","3.8","3.1","2.9","1.8","1.9","1.6","1.6","1.6","2.2","2","2.7","2.4","2.7","2.2","2","2.3","2.3","",
"Myanmar","MMR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.3","2.2","2.2","2.2","2.1","2.1","1.9","1.7","1.7","1.5","1.5","1.3","1.3","1.3","1.2","1.2","1.1","1.1","1.1","",
"Middle East & North Africa (excluding high income)","MNA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.06053397713291","4.00917771406002","3.92007691686294","3.76076355264626","3.6611461911564","3.51794238414073","3.39122074360008","3.3921253051577","3.29098446445418","3.224887692445","3.21056698823346","3.15864093046889","3.11125678042708","2.96804527912613","2.86759650252766","2.79190715685573","2.70858798639079","2.62722699744218","2.59985295504781","2.53271205661088","",
"Montenegro","MNE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","10.9","11.1","11.4","11.4","11.1","11.2","10.7","10.8","10.8","10.5","10.7","10.9","10.7","10.9","10.9","10.7","10.7","10.7","10.4","",
"Mongolia","MNG","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","9.5","9.1","9.2","9.2","9","8.7","8.1","8","8.3","8.2","7.8","7.5","7.1","6.6","6.4","6.2","5.9","5.6","5.4","",
"Northern Mariana Islands","MNP","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.7","5.5","5.5","5.5","5.5","5.4","5.3","5.9","6.6","6.9","7.2","7.6","7.1","6.1","5.9","5.6","5.5","5.7","5.7","",
"Mauritania","MRT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.7","2.6","2.6","2.6","2.5","2.5","2.4","2.4","2.4","2.3","2.3","2.3","2.3","2.2","2.2","2.2","2.2","2.2","2.2","",
"Mauritius","MUS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","6.4","4.8","4","3.9","4.1","4.2","5.2","2","3.5","3.1","3.9","4.4","2.7","4","3.8","2.7","4.1","4.4","2.8","",
"Malawi","MWI","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3","4.7","4.1","3.7","3.4","3.1","3.5","3.8","3.8","4","4","3.3","2.8","2.4","2.2","2.2","2.1","2","1.8","1.7","",
"Malaysia","MYS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.1","2.1","2.2","2.2","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.1","2.2","2.2","2.2","2.3","2.3","",
"North America","NAC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.61711711754865","4.81724727504543","5.06850851443138","5.1175112450064","5.46856304583179","5.29797525533699","5.42940474697727","5.55881640385873","5.64907113857236","5.71967575766539","5.85918632170792","6.00988977512642","6.10992537445061","6.21992505100853","6.52997265574917","6.80999433626983","6.91974382434375","7.02941941208029","7.09837826870356","7.35652515609689","",
"Namibia","NAM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","8.5","8.5","7.9","6.5","7.5","7.8","7.1","5.4","5.5","5","3.8","3.3","3.5","4.6","5.3","4.6","3.9","3.1","3.2","",
"New Caledonia","NCL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.6","3.5","3.5","3.4","3.4","3.4","3.4","3.4","3.3","3.4","3.4","3.4","3.4","3.4","3.4","3.3","3.3","3.3","3.3","",
"Nigeria","NGA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9","2.9","2.8","2.9","2.8","2.8","2.7","2.6","2.5","2.4","2.3","2.2","2.2","2.1","2","2","2","2","1.9","",
"Nicaragua","NIC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.3","2.9","3","2.8","2.3","2.1","2.4","2.8","3","2.3","2.9","2.5","2.5","2.2","2.2","1.8","2.1","2.2","1.9","",
"Netherlands","NLD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.3","6.5","6.3","6.3","6.3","6","5.1","5.6","5.7","5.8","6.2","7","7.5","7.7","7.9","8","8.1","8.5","8.3","",
"Norway","NOR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","7.3","6.7","6.7","8.6","8.3","7.5","7.4","7.7","7.4","8","7.7","6.9","7.9","6.7","8.7","8.6","8","7.8","7.7","",
"Nepal","NPL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2","2.3","2.3","2.1","2.4","2.3","2.4","2.5","2.5","2.5","2.6","2.6","2.7","2.6","2.7","2.7","2.7","2.7","2.7","",
"Nauru","NRU","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","7","6.3","7.8","5.9","6.7","7","6.3","6.5","5.5","7.2","5.5","6.8","7","5.8","6.5","6.3","6.6","6","5.8","",
"OECD members","OED","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.18200732425529","6.06759819845743","6.27961707534735","6.43981052227767","6.41527079148246","6.39103027864256","6.21837739710346","6.40569825301419","6.46779913164609","6.60918682572742","6.54032735805841","6.58374867954067","6.39466731591064","6.43733444499828","6.37085717679938","6.36519817365724","6.08511018452012","6.07883540749351","6.0892097838097","6.03937870320739","",
"Oman","OMN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6","1.6","1.6","1.5","1.5","1.6","1.5","1.4","1.4","1.5","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1","1","",
"Other small states","OSS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8555894679535","7.88819177814212","7.75798594364374","7.78183111207014","7.58836606336535","7.71148438424624","8.1270440964565","7.94982701379266","8.17675079646216","7.67467353054453","7.16670134116255","7.06757175527325","7.38060327193767","7.32054421979915","7.6183053751481","7.2346486355099","6.58132182347442","6.08789934044618","5.85767282109875","5.67958249674645","",
"Pakistan","PAK","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.7","4.8","4.9","4.9","4.8","4.9","4.7","4.7","4.6","4.6","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.4","4.3","",
"Panama","PAN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.6","2.2","1.3","2.1","1.5","0.8","1.2","1.9","1.5","1.1","1.2","0.9","0.7","1.1","1.1","1","0.9","1","1","",
"Peru","PER","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.1","2","2","1.8","1.8","1.7","1.6","1.6","1.9","1.9","1.8","1.8","1.7","1.6","1.5","1.4","1.4","1.4","1.4","",
"Philippines","PHL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","0.7","0.9","1","0.9","1","0.9","1","1","1.3","1.3","1.5","1.3","1.2","1","1.1","1.1","1.1","1.1","1.2","",
"Palau","PLW","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.2","1.2","1.2","1.3","1.3","1.3","1.4","1.3","1.3","1.4","1.4","1.4","1.5","1.6","1.6","1.6","1.5","1.5","1.6","",
"Poland","POL","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","4.8","5.6","5","5.1","5.1","4.9","4.6","4.7","5.4","4.8","4.4","4.6","4.8","4.6","4.1","3.4","3.4","3.1","3.1","",
"Pre-demographic dividend","PRE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11562481281015","3.96678106389429","3.84262123895188","3.74277791780182","3.69388846596332","3.66809475714449","3.67157866580647","3.55361869129293","3.51120673715855","3.47911187969911","3.44772732717566","3.35614796122864","3.23966943179803","3.17257383804777","3.03455727015271","2.95077851088398","2.90769840222582","2.83448949245462","2.8233522730019","2.80845482616173","",
"Puerto Rico","PRI","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8.8","8.7","8.3","8.1","8","7.9","8.1","8.3","8.2","8.3","8.4","8.3","8.4","8.4","8.6","8.5","8","7.6","7.6","",
"Portugal","PRT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","4","5.2","5.3","5","5.3","5.2","6.6","6.2","6.1","6.6","5.4","5.6","5.9","7","7.8","5.2","6","6.3","5.7","",
"Paraguay","PRY","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.5","3.2","2.2","2.9","3.5","2.7","2.6","2.3","2.5","2.2","2.7","3.2","2.8","3.8","3.2","2.8","3.4","3.2","3.2","",
"West Bank and Gaza","PSE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4133963547423","6.22279829989374","6.21729378932175","6.04009058314879","5.73467161161639","5.67445640642156","5.49020270716676","5.506883416745","5.68733205601754","5.72699281393524","5.68908997870588","5.60954593130841","5.58883440828829","5.51797750836599","5.44043446296867","5.39354202100375","5.34403563826909","5.35859053637358","5.32281611254254","5.30478318798347","",
"Post-demographic dividend","PST","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.59996210245344","7.42032997635588","7.65853334335858","7.81501899650437","7.80186761736894","7.76146648722308","7.54607996178579","7.75528206819034","7.80583022749489","7.90737615189329","7.87755393051391","7.90310691698489","7.69662724212164","7.71194501687944","7.62489908443895","7.58212797866986","7.31255284750507","7.28308776090104","7.34468993293037","7.29029495038187","",
"French Polynesia","PYF","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2","2.2","1.9","1.8","1.7","2.1","2.5","2.3","2.2","2.2","2.1","2","1.8","1.8","1.9","1.8","1.8","1.7","1.7","",
"Romania","ROU","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","3.9","4.8","4.7","4.1","4.4","4.5","4.2","4.2","3.6","4.5","3.7","3.5","3.7","3.3","3.5","3.2","3.5","3.3","3.3","",
"Russian Federation","RUS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1","15.9","16","15.9","15.4","15.4","14.1","13.5","13.2","12.8","12.6","12","11.6","11.2","11.3","11","10.7","10","9.7","9.1","",
"Rwanda","RWA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8.1","7.4","6.6","5.8","5.5","5.4","5.1","4.8","4.4","4.1","3.9","3.7","3.4","3.4","3.3","3.2","3.1","3","3","",
"South Asia","SAS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.509514440022","13.0559806433167","12.3641805382315","11.605419177199","11.2682760554498","11.4513611077821","11.1651603750308","10.6878515400771","10.430019263584","10.2697238509439","10.6535631310403","10.4893479259683","10.0273410462019","9.69887651737513","9.05335237600634","8.91809139209702","8.75162829339543","8.65433768181911","9.00611431489267","9.07023487799141","",
"Saudi Arabia","SAU","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.1","1.1","1.1","1.1","1.1","1.2","1.4","1.5","1.6","1.9","2.2","2.4","2.4","2.4","2.3","2.2","2.1","2","2","",
"Sudan","SDN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.2","3.1","3","3","3.2","3.1","3","2.9","2.9","2.9","3","2.9","2.9","2.8","2.8","2.8","2.8","2.8","2.8","",
"Senegal","SEN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3.9","3.8","3.9","3.8","3.8","3.7","3.5","3.4","3.4","3.4","3.4","3.5","3.5","3.4","3.3","3.2","3.2","3.1","3","",
"Singapore","SGP","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.6","9.8","9","8.5","7.4","8.8","8.1","6.8","6.4","6.7","6.7","8.3","6.1","5.7","5.8","6.4","6.2","6","7.1","",
"Solomon Islands","SLB","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.5","1.6","1.7","1.4","1.6","1.6","1.9","2","2","2","2","2","2","2","1.9","1.9","1.9","1.9","1.9","",
"Sierra Leone","SLE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.9","4.1","4.2","4.1","4.1","4.4","4.4","4.5","4.6","4.8","4.7","4.8","4.6","4.4","4.2","4.5","4.7","4.9","5.1","",
"El Salvador","SLV","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","3.7","3.2","3.3","2.7","2.8","2","2.6","2.6","2.5","2.2","2.8","2.7","2.4","2.7","2.2","2.3","2.3","2.2","2.1","",
"San Marino","SMR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","4","4","4.1","4.2","4.2","4.1","4","4.1","4","3.9","3.9","3.9","3.9","3.9","3.9","3.9","3.9","3.8","3.8","",
"Serbia","SRB","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","11.9","11.8","11.3","11.2","11.8","11.1","10","10.4","10.3","8.6","9.7","9.1","8.8","8.4","8.5","8.4","0.8","6.2","6.3","",
"Sub-Saharan Africa (excluding high income)","SSA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96888197028979","4.83643153188446","4.77835526231986","4.72960759812933","4.65380331321481","4.57568135739555","4.56246404264271","4.52933519695535","4.5978600663572","4.54164372603846","4.36210752619119","4.13138338346254","3.91697626370264","3.78985318015643","3.67884732400614","3.57245288419732","3.49953111271972","3.38904764816488","3.33511110733402","3.31990587399061","",
"South Sudan","SSD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.1","2","2.1","2.1","2.1","2.1","2.1","2","2","2","1.9","2","1.9","1.9","2","2","2","2","2","",
"Sub-Saharan Africa","SSF","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.96848410143716","4.83605894287612","4.77797569331919","4.72925911473476","4.65348521511059","4.57537962090024","4.56216718478572","4.52903984092383","4.59756140037644","4.5413496207792","4.36183247412097","4.13113551308045","3.91676171893543","3.78964262714523","3.67864884247858","3.5722646347962","3.49935168482564","3.38888040510686","3.3349425165905","3.31974138076756","",
"Small states","SST","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.97816187932903","7.02639482886822","6.84366515725701","6.89364994229076","6.70585471669707","6.77530531706525","7.06280763991196","6.91122699914548","7.13747740361537","6.86138595406761","6.44731225699999","6.3262130903798","6.62628464265106","6.59572295605373","6.74715225731248","6.51829217102239","6.02648232020097","5.66046280317794","5.49187935590616","5.37206673629496","",
"Sao Tome and Principe","STP","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","1","1","0.7","0.8","0.8","0.9","1","0.9","0.9","0.8","0.8","0.9","0.8","0.8","0.8","0.8","0.8","0.8","0.8","",
"Suriname","SUR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5","11.3","11","10.7","10.7","10.9","11","11.3","11.5","11.6","11.7","11.2","11.3","11.5","11.5","11.6","11.6","11.6","11.9","11.8","",
"Slovak Republic","SVK","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.5","4","4.1","4.7","3.9","3.9","4","3.6","2.7","3.9","3.5","3.3","3.2","3.7","3.4","3.4","3.4","3.4","3.4","",
"Slovenia","SVN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7","13","11.6","12.8","15.8","11.9","11.9","10.5","8.8","9.8","7.6","8.9","7.7","8.6","6.5","8.9","7.6","8.6","7.9","8.3","",
"Sweden","SWE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","10.1","9","9.2","8.7","10.4","9.8","9","9","9.5","8.7","8.9","9.4","10.3","10","9.7","9.6","9.6","9.6","9.5","",
"Eswatini","SWZ","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9","20.2","23.9","26","27.1","28","29.1","30.2","30.1","28.8","25.1","21.3","20.4","17.9","13.8","9.5","6.7","5","4.2","4.7","",
"Sint Maarten (Dutch part)","SXM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7","1.6","1.7","1.8","1.8","1.8","1.7","1.7","1.6","1.6","1.5","1.6","1.5","1.5","1.5","1.5","1.5","1.4","1.4","",
"Syrian Arab Republic","SYR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.6","0.6","0.5","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.7","",
